new_pos;length;label
0.10559674273079868,0.141326429997009,1.014225543981512,1.7476353094954902,1.1625635617254966,-1.3983163729730141,-1.3588114844464787,-0.30980647447735904,-0.668262224886794,-0.4361510311466608;10;0.2
-0.43766185177897365,0.03282508102790861,0.8375476041437432,1.4885459571937414,0.9857398855920747,0.0671453700526928,0.5605270955307952,-0.3081938686420649,-2.0003309776171863,-1.2261442955027304;10;1.2
1.0182685844699435,0.23203905292334,-0.521343182191647,-1.3717325288604305,-0.4400007783521866,-1.3797083553080023,-0.6091740792711647,0.29882462591207803,0.9657179347139362,1.8071087259641336;10;1.4
-1.8518083731063018,-1.7384568225576642,0.03234642658592682,-0.5052989447467173,0.08392378251922938,1.0767951131701563,0.6595976392165792,0.6755041754395595,0.8381400922169865,0.7292569112622456;10;0.15
-0.7514734924086883,-0.5668862261758864,-0.8689459276613691,-1.3900522059658598,0.47538182098851145,2.294935273442561,-0.5283087080260299,0.2661253810046739,0.4560411505242227,0.6131829342778636;10;0.45
0.7147720976189824,-0.6152054712561443,-2.2656119730277546,-0.4516446571775421,-0.501275054774744,1.3237473463754934,0.6783703221898407,0.8401959223166773,0.6701505880898334,-0.3934991203546417;10;0.75
-0.8253775559159843,1.181895681554995,0.25656219396899,-1.528485743616801,0.5557736974942135,-1.3192140819413343,1.4077854432631298,0.25095052300968834,0.8543099895810448,-0.8342001473979425;10;0.45
0.6808893288014706,-0.18479331408582161,1.7356205606871429,0.47632217420695666,-0.6038831542105334,-0.8790119557724875,0.5716929406590116,0.9760466848004365,-1.35726993277022,-1.415613332315955;10;0.95
-1.9725075175010778,-1.3172261600890005,-0.5320856602857265,-0.18892517336329762,0.1014580354379612,0.2473348521439674,0.40325985438521866,0.7612945823615034,1.0005364512568435,1.4968607356536094;10;1.8
-0.34754943057155113,0.8208414939632511,0.815338509277301,1.0314300182779215,1.034388015544601,-0.6678368821749039,-1.653553429121977,0.11040271118190746,0.5597861696313636,-1.7032471760079133;10;0.2
1.4852032117524665,0.15432230109620068,1.5505473212425516,1.1120162128092226,-0.625506343764368,-0.5596984711464488,-0.3247742025625844,-0.4005116088823756,-1.582644848384485,-0.808953572160178;10;1.75
-2.767600438667852,0.6745013090059236,-0.6460494166232974,-0.11712388825188269,0.5534580107775905,0.549612274408292,0.5383605057231435,0.3325619602446467,0.6089348190633508,0.27334486432008775;10;0.1
1.0541738343840095,-1.0978615753998444,-1.9826325540564753,1.1257781929818758,-0.6944166679111502,0.6014443584373018,-0.03578132990777466,1.2452976564813378,-0.28950069378825577,0.07349877877897545;10;0.75
-1.8658753764720675,-1.2697867854864526,-0.6804244433234675,-0.24447358312685452,0.340369827506259,0.9557825490119597,1.519104493846041,0.950090999754512,0.3713330183003066,-0.07612070001023562;10;1.5
-1.0492282007774079,-1.388035840618511,-1.048824824793192,-0.6575465338044411,-0.27576572807419625,0.12594296815734032,0.4698737360327648,0.9215746169254067,1.267625787401646,1.6343840195505916;10;1.05
1.8646523424327788,0.9857156404745778,0.03298328121436952,1.0395158548128114,-0.014641522094120443,-0.6863349051644018,-1.5673689879668333,-0.8482738859093781,0.09550086520942809,-0.9017486830092324;10;1.65
0.2544185141977062,-1.2893504865223382,-0.09585241263349904,0.18514425469968404,0.6340237852216586,1.0131606331325795,-0.17962563560079614,-0.21517932085997574,1.6735523106019774,-1.980291642236996;10;0.3
2.4757935915522027,-0.42912043083260437,0.43576140072218034,0.5475329695991492,0.33723609584675257,-0.1361468584493583,-0.23827673066392452,-0.9046218398971299,-1.1113042505944848,-0.9768539472827811;10;0.95
-1.5666989036012808,-1.2185435916898852,-0.8703882797784893,-0.5222329678670935,-0.1740776559556978,0.17407765595569813,0.5222329678670937,0.8703882797784893,1.2185435916898848,1.5666989036012802;10;1.9
1.8682656202817995,0.97736310226177,0.1273836104784843,-0.8754584413781882,0.2266203056219817,0.8946319278809816,0.04337500146562227,-0.8896485383296469,-1.5813336735661239,-0.7911989147166819;10;2.0
-0.5466797301569837,-0.8768890931745827,-0.7407812889983831,-0.9189081985446729,-0.887011306586239,-0.9011847898888483,1.1778626063920234,1.2566674826744937,1.2646193027779145,1.1723050155052774;10;0.55
-1.0460842787765714,-1.8028447355919965,-1.036831425529484,-0.5092900370037873,0.18128478438019616,0.8257920273106957,1.4653758284508016,0.7789436298986044,0.2570143183769513,0.8866398884845894;10;1.75
-0.4726074538600496,-0.854935027826697,-0.27110700709560637,-1.4969697223505574,0.19511957282768563,1.3555320656269108,-0.8481438253289569,-0.3777015876766536,1.6638516100397631,1.1069613756441607;10;0.75
2.020006766498789,0.8038103651173222,-0.26603056454141705,0.7907542319384151,0.14726316593803596,-1.3762268920513623,-0.8236807722606833,-1.219528407403301,-0.5347192256105666,0.4583513323747706;10;1.3
0.18318320769600124,0.9531930628935313,0.9038858245579084,1.5995940275748002,-1.2308301117094642,-1.2038335285916502,0.15133283745888668,0.7215992462662835,-0.9521992419906358,-1.1259253241556608;10;1.25
1.2777434984463205,1.3144975353627193,1.2352758508470616,-0.006224857770453634,-0.30274068154336203,0.17611535350845375,0.05087308119533478,-1.491475321660715,-1.4612208513578189,-0.79284360702754;10;0.75
1.8498125301588395,1.343303367539039,0.7470452767108264,-0.14497031079872763,0.0072455568586595,-0.31978569534142315,-0.46418276421711413,-0.32108244336809194,-1.0880998277854792,-1.6092856897565302;10;1.65
-1.4128881273638025,-0.8685717125400441,-1.4011957792841705,-0.4899524980217055,0.2917281329107232,0.5656951240646421,1.7599665546062238,-0.09852009999493513,0.5386009769747148,1.1151374286483537;10;1.45
-1.575213649000741,-0.9270952572032229,-1.2922877780013629,-0.4773889833214336,-0.2625039043309529,0.2875315913780822,0.9553385651316395,1.3153077366294206,1.0721068485568672,0.9042048301617047;10;0.25
1.7481702308064686,0.6648232821279665,-0.8313639917137051,1.349914071004879,0.07101023919819262,-1.8000811287903764,-0.5304632268762958,-0.6761480727772161,0.04985121019385162,-0.045712613173766646;10;1.15
-1.6433965291607455,-0.26519837796140583,-1.6820470965119454,0.5517406256066754,0.9612426541210568,0.8512178169369471,1.2861321253585836,-0.7252175473114257,0.18256442709095505,0.48296190183130566;10;0.4
-0.14994657452185167,-0.9190461500129421,1.1008873029165127,-0.0005599944361980369,0.3770065506224388,-0.856527468028081,-1.52051244704576,1.2296376307668155,1.5836292720054863,-0.8445681222664209;10;0.05
-1.1351668484555049,0.5500667631684437,-0.9273576373722744,-1.1611554755202522,-1.1622395870609932,0.6214431279074712,1.271792806469213,1.5007030799598033,0.719126319531203,-0.2772125486271091;10;1.75
0.18587656183951162,-0.4742815338942947,-0.9575302215207087,-1.4257748179491345,-1.0085405601602406,-0.34297507642168895,0.17941032432446144,0.7005294447434197,1.2610222841382779,1.8822635949003965;10;1.45
2.241811804132692,0.22815132056517498,-1.4239017929666162,-0.6507875210228744,0.3580016680125943,0.8002130513923442,-0.01220469659448733,-1.2925755469929165,-0.10347868963585108,-0.1452295968900602;10;0.7
0.9184180278381726,1.0089972424816158,-0.023349781615602503,-0.9600193119453251,-0.763607454107672,-0.7121772276016106,-1.9412545969608899,0.9270641621832244,0.38367515756336507,1.1622537821647234;10;1.75
1.630712246801642,1.1847949669240414,0.4233058940969927,0.857421134211677,-0.47923922993982204,-0.7815635941568345,-1.10582295649252,-1.6019741066374777,0.3748495344523441,-0.5024838892600462;10;1.0
-1.7207148263740948,0.35879117625205803,0.7503626895797684,-0.5953601935976941,0.15347987467608223,0.03421072726881709,1.8674052075508267,-0.050416600247606386,-1.4381653226387558,0.6404072675306001;10;0.4
2.294669629167323,0.8721921124566101,0.7857737363553798,-0.21324138123271322,-0.29761842360349045,-0.7591964525526697,-0.4379995837054214,-0.2003228425772337,-0.6193640840800165,-1.42489271022777;10;0.85
2.1296008181864776,1.8055493852863287,-0.7415369849346243,-0.7304087706178043,-0.426109505352544,-0.30140922696118483,-0.3400584851203023,-0.2321463588701813,-0.6179708998805679,-0.5455099717356007;10;0.5
-1.5666989036012806,-1.218543591689885,-0.8703882797784893,-0.5222329678670938,-0.17407765595569807,0.17407765595569769,0.5222329678670931,0.8703882797784888,1.2185435916898846,1.5666989036012802;10;1.45
-0.9562525572834351,-1.1893053754787162,-1.1597474499064326,-0.921391815366979,-0.6171126968504835,0.40481918909754006,1.087671604314139,1.058696753211622,1.1624842862608695,1.1301380620018762;10;0.9
0.9598229303247076,0.8234986443824008,0.2676645917431167,0.38413318717798844,0.3454440646912341,1.5564858686251004,-0.24639696842014303,-1.3767896370352808,-1.3745513182505977,-1.3393113632385263;10;1.0
1.7534348377553408,0.9060949559498319,0.7382792314828829,0.2568381450616458,0.031155420389426928,0.34854750087072334,-0.02126036841692478,-1.3035042306927562,-1.3393319804402668,-1.3702535119599062;10;0.4
1.7837334451898685,1.251411877340904,0.8882551062758205,0.4006980391862476,0.00726981697887808,-0.5117876859942472,-0.9569013804955868,-0.5235178770545176,-0.9296237356711596,-1.4095376057562063;10;1.9
-1.0949059990155974,-1.5365562274745623,-1.1863811674756184,-0.541875120000478,-0.0934363855796841,0.48556599248138455,0.8856616345958643,1.5217877458727804,1.0778029122760242,0.4823366143198876;10;1.05
-1.2643485030202544,-1.4765469513623808,-1.0317582616755423,-0.35104022065307433,0.5901240486057528,-0.15712703235331407,0.293521721785603,0.7199921889669398,0.8526161288418378,1.8245668808644337;10;0.95
-1.9929550119238006,-1.3459059133866558,-0.5818417027558521,-0.36409535133510723,0.7712745155620939,0.7381839375732229,0.6722299837067798,0.6678475849368316,1.2998167333530295,0.13544522426946054;10;1.2
0.5065952031978435,-0.21132443713590024,-0.08488780132017403,-0.33631536606277573,-0.6741501888666114,-0.5330619926153559,-0.8231364792019984,-1.1949155285386384,0.9275609716669327,2.423635618876678;10;1.4
1.2452042296719588,0.20278325947372877,0.5568849432269404,1.0489599099214069,0.7930562726492663,0.6709950760271503,-0.8487167857493741,-1.6855073481803542,-0.5502263492278386,-1.4334332078128837;10;0.8
-0.6782298794975438,-1.1018675670241687,-1.3160968664232864,-0.8345122054080284,0.8222514812620364,-0.016147484968195545,1.8616252300622902,1.006674633464361,-0.4672999414326479,0.7236025999651832;10;0.55
0.6863515811765907,1.178511449551053,0.5080202210907598,1.3306689775407963,0.7752322820336406,0.01967495255895517,-0.6620431916292168,-1.0036538864730684,-1.2551330551919289,-1.5776293306575822;10;1.9
1.833170343544304,-0.42627451789175536,0.6895421986589956,0.46462326116672586,-1.8387244191382441,-0.5606777373421273,-0.8060299207725736,-0.2901598354388991,-0.2037844549752784,1.1383150821888557;10;0.1
1.8262124379489615,1.3665836814083767,0.7741409195206981,0.21849160023105632,-0.15634591049650493,-0.33492721744040715,-0.3544609311943825,-0.7952580363175096,-1.3686225959081613,-1.1758139477521272;10;1.95
-1.1572809295098414,-2.18328615255305,-0.03565988661376687,-0.3818138673642549,0.8926616949379685,0.8248490413782615,0.32117555348203924,-0.1883384612982787,1.348445483176676,0.5592475243642467;10;0.7
1.84887454172932,1.3143966273014596,0.8182007526163108,0.3283044054760701,-0.1870863828246009,-0.7809827582405748,-0.2908095605790608,-0.8343446859225053,-1.4202044062955947,-0.7963485332608237;10;1.4
0.8133177482207504,-0.8195173918591476,-0.7250186757424071,-0.1563679493179096,2.40986591060132,-0.16179489983277445,-1.1528205013720756,0.6120202087513091,-0.7588880883241825,-0.06079636112488296;10;1.4
1.3764034669076037,-0.20901342240645457,-0.6468676434311846,0.06465753634977109,0.7219423370928123,0.9685845160514099,1.22511068791387,-0.540386386524157,-1.5295210634552243,-1.4309100284984462;10;1.2
2.298789038625423,0.5113527746234453,0.24220285347032589,-0.9185495759025737,-1.2005403119505298,-1.2751910047427104,-0.20294170533584016,-0.27644227026793117,0.28942992765993214,0.5318902738204581;10;1.35
-1.2491706377100358,-1.2008530772698978,-1.0561564861480512,-0.46151156730930337,-0.41470647384674464,0.041861293856717594,0.3726012079671841,1.0975644174602974,1.5623396050573224,1.308031717942511;10;1.55
-1.229240252971955,-1.3142394348047093,-1.2997074854469721,-0.6242604560504752,-0.11599744388370016,0.5737780982613432,0.5701541598277334,1.0015029474920663,1.077414408459692,1.3605954591169758;10;1.35
1.1364955829674905,1.2397275434804147,1.0897696332553088,0.7756296327177019,0.5853196022091142,-0.5344330331145121,-0.9936757037736107,-1.040301444957577,-0.8704850645860718,-1.3880467481982586;10;1.8
2.318550384897282,1.121418267761554,-0.3768553651730768,-0.4061662859651942,-0.8826484409400794,-0.5159287766827033,-1.037281516952804,0.252010497760387,-0.8542588340487719,0.3811600693434072;10;0.95
1.64035436285285,1.2690788628906668,0.8952308143283966,0.5087439457982892,0.03637448753198002,-0.1977217787512675,-0.6598145683217306,-1.0522817419346113,-1.4182693048054318,-1.0216950795891413;10;1.05
-0.8482499469339733,-1.089418029330039,1.5795511932730688,0.4460881669390214,-0.6184048390543261,0.2571913384880465,-1.041462139236287,1.0693091943812851,-1.0376724365014336,1.2830674979746375;10;0.55
-2.9924592888711383,0.43545350204977856,0.37319508573521265,0.23162090190899196,0.4371440751430414,0.23939784714661277,0.3533729267653911,0.33369544298397924,0.34328247742569584,0.2452970297124395;10;0.35
2.6461675009643897,0.6615633635279926,-0.2594887125124002,-0.13588018094529447,-1.0921691507173905,-0.2974439961297054,-0.2852876559545549,-0.7194369990605002,-0.7385296080352618,0.22050543886272742;10;0.65
0.8540132246777868,-0.31717642439003996,0.7437914142637292,1.2321819236783234,0.9426620774984554,-1.4854030254946027,0.8691532983464,-0.45919944392192247,-1.510153830167171,-0.8698692144909577;10;1.4
-1.520084421024714,-0.40323201626830113,-1.089740576952928,0.08173917114645406,1.6860152101391233,0.3529727414270916,0.05179068948854347,0.5083974943048251,1.4007742771871494,-1.0686325694472434;10;1.0
0.2352515177967613,1.7522925610496947,0.005257326199891799,-0.6422280036238585,-1.048504607005988,-1.0268042042993129,0.6728065880714413,-1.529283180340367,0.4255972187372797,1.1556147834144581;10;0.8
-1.3922107564560258,-1.548031376342,-0.13138667570890886,-0.664832400824519,1.6850741267826974,0.4068977448665512,0.6293236366953832,1.2746333614475513,0.14104534268354282,-0.4005130031442739;10;0.7
-1.3841114792525062,0.4768861728583433,1.487777890561642,0.4020514874268087,0.11626670247294306,-0.4058834087020577,0.8812421450793585,-1.2950002212953513,1.0458872457676003,-1.325116534916781;10;0.1
0.8827443031321489,0.3442857898957724,-0.8060191865024259,-0.7663502468480583,-1.6124752599984065,-1.1975115500826452,0.6661321924368951,0.0021399935749750326,1.6273917991233724,0.8596621652683724;10;1.4
2.051295750713904,0.026331984099001372,0.9128285494587758,1.0832799358927772,-0.22771552821659982,-0.28653175975400674,-0.5829902310501615,-1.4737571205202236,-0.6812552089065005,-0.8214863717169654;10;0.55
1.3626712109507404,-0.18665840528559116,0.8334803460175523,-0.09903095063141575,0.7984379225725496,0.8341925354772798,0.22175472773309196,-1.784222639847478,-1.6522587873930838,-0.32836595959364356;10;1.45
-0.785193068711695,0.37062764638399326,1.4116994325174428,0.3268395047335025,-0.8659562758622844,0.5107483969999491,1.3563245004636322,0.3306536848065752,-0.7533252136461263,-1.9024186076849903;10;1.2
-0.4876446726902301,-0.5063299613832983,-0.6098919840821045,-0.4567952601025505,-0.3801748189982026,-0.5991050014639773,-0.4865870886949173,-0.4599187743418477,2.110630021187203,1.8758175405699247;10;0.25
-0.26784171830508124,-0.5724278004953717,-1.6052023306379966,-0.3317002690125593,-0.25841635658197704,-0.9255963202199864,0.18130620796311595,1.7920722683325103,0.37329936548563714,1.614506953471709;10;0.35
0.7265906802519573,1.6228949089584255,0.8110556463008466,-0.9843344719525791,-0.9626472687496903,-0.9029389425472107,-0.45989242904891775,-0.14118016539859618,-1.1188843194182285,1.4093363616039933;10;0.6
-1.4985293680979217,-1.060006288546619,-0.4136106551082256,-0.5033640221685219,1.4844476194408531,1.3843589394155527,1.3713398993707866,-0.33584014018491243,-0.19183515770039458,-0.23696082642059627;10;0.95
1.1042252293968866,1.8248400528963091,-1.894455141015788,-0.6310059750304337,-0.8934958208444556,0.16443546956684227,0.7150139063442804,-0.009951429177256737,-0.02435162594490551,-0.35525466619147916;10;0.9
